./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.97 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=15764 by user binli at Thu Aug  1 00:38:52 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/15764/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-18.0504	"R/RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-18.01	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-18.01	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-18.0092	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/B/"
-18.0055	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-17.9991	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RG"
-17.9984	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-17.9984	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-17.989	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B/"
-17.9565	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-17.9565	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
