./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.85 --threads=12 --top=10000 --time=20m
-14.6587	"/,/,/,/,/,/,/,/,/,B"
-14.6587	"/,/,/,/,/,/,/,/,/,G"
-14.6471	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.6441	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/B"
-14.6416	"G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/"
-14.6406	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-14.6281	"B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/"
-14.5953	"/R/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-14.5942	",B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.5935	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-14.5882	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.5879	",B,B,B,B,B,B,B,B,B/B"
-14.5849	"R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-14.5737	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.5663	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.5634	"B,B,GB,GB,GB,GB,GB,GB,GB,GG"
-14.5588	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.5588	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.5588	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-14.5588	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.5473	",B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-14.5098	"B,B,B,B,B,B,B,B,B,B/G"
-14.5057	"R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-14.5017	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.4981	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,R"
-14.498	"B,B,GB,GB,GB,GB,GB,GB,GB,G"
-14.4808	"G,B,B,B,B,B,B,B,B,"
-14.4776	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.4776	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.4774	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-14.4694	"RB,B,B,B,B,B,B,B,B,"
-14.4555	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-14.4517	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.4517	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-14.4451	"/,G/,G/,G/,G/,G/,G/,G/,G/,G"
-14.44	"B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-14.44	"B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-14.4388	"B,B,B,B,B,B,B,B,B,G/////////"
-14.4302	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.4272	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.4219	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-14.4202	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-14.4202	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-14.4202	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-14.4062	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-14.3962	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.3898	"R,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.365	"RB,B,B,B,B,B,B,B,B,B"
-14.3511	"/,/,/,/,/,/,/,/,/,"
-14.3385	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/B"
-14.3347	"/B,//B,//B,//B,//B,//B,//B,//B,//B,/"
-14.3302	"GB,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.3126	"B,/B,/B,/B,/B,/B,/B,/B,/B,"
-14.2998	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B"
-14.2914	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-14.289	"B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//"
-14.2858	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/R"
-14.2765	"B,B,B,B,B,B,B,B,B,GB"
-14.2685	",G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-14.2623	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.2418	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-14.2165	"R,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.2157	",RB,RB,RB,RB,RB,RB,RB,RB,G"
-14.1932	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-14.1932	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-14.1932	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-14.1922	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.1864	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-14.1797	"B,B,B,B,B,B,B,B,B,G/G"
-14.1784	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-14.168	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/B"
-14.1635	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.1615	"B,,B,,B,,B,,B,B"
-14.1615	"B,,B,,B,,B,,B,G"
-14.1525	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.1463	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.1463	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.1392	"B,G,B,G,B,G,B,G,B,"
-14.1322	"B,GB,GB,GB,GB,GB,GB,GB,GB,GG"
-14.1322	"B,GB,GB,GB,GB,GB,GB,GB,GB,GR"
-14.124	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-14.1222	"G,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.1154	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/R"
-14.1154	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/G"
-14.1088	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.1075	"B,,B,G,B,G,B,G,B,G"
-14.1074	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,"
-14.1048	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-14.1037	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-14.0966	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.0711	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-14.0695	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-14.0695	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-14.0689	"B,/B,/B,/B,/B,/B,/B,/B,/B,/R"
-14.0689	"B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-14.0674	"/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-14.0422	"B,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.0395	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.0382	"B,G,B,G,B,G,B,G,B,B"
-14.0382	"R,G,B,G,B,G,B,G,B,G"
-14.0136	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-14.0104	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/B"
-13.9991	"B,B,B,B,B,B,B,B,B,G/"
-13.9911	"B,B,B,B,B,B,B,B,B,B/B"
-13.9887	"/B,B,B,B,B,B,B,B,B,B"
-13.9857	"B,GB,GB,GB,GB,GB,GB,GB,GB,"
-13.9772	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/B"
-13.9736	",B,B,B,B,,B,B,B,B"
-13.9734	",G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.9674	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/G"
-13.9602	"B,B,B,B,B,B,B,B,B,B/"
-13.9518	"/,B,B,B,B,B,B,B,B,B"
-13.9461	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-13.9442	"B,B,GB,GB,GB,GB,GB,GB,GB,GB"
-13.9442	"RB,GB,GB,GB,GB,GB,GB,GB,G,G"
-13.9399	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/"
-13.9348	"B,RB,RB,RB,RB,RB,RB,RB,RB,R"
-13.9318	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/B"
-13.9302	"R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.9234	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/R"
-13.9119	"B,RB,RB,RB,RB,RB,RB,RB,RB,G"
-13.9049	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-13.9039	"B,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-13.8817	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-13.8802	",B,B,B,B,B,B,B,B,"
-13.8702	",RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.8497	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/B"
-13.8497	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/R"
-13.8497	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/G"
-13.8434	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/G"
-13.8299	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-13.784	"B,RB,RB,RB,RB,RB,RB,RB,RB,B"
-13.7798	"B,B,B,B,,B,B,B,B,"
-13.7791	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-13.778	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-13.7776	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/G"
-13.7716	"/R,/R,/R,/R,/R,/R,/R,/R,/R,"
-13.7605	"B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.7577	",GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.7508	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-13.7499	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-13.7466	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.736	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/R"
-13.7146	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,B"
-13.7125	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-13.7075	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-13.7065	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.693	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-13.6828	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/"
-13.6828	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/"
-13.6759	"/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B"
-13.667	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/G"
-13.6661	"B,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-13.6471	",,B,B,B,B,B,B,B,B"
-13.6441	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/R"
-13.6441	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/G"
-13.6438	"/R,B,B,B,B,B,B,B,B,B"
-13.6367	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-13.6172	",/B,/B,/B,/B,/B,/B,/B,/B,/B"
-13.5862	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B"
-13.5728	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-13.5657	"/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-13.5273	"R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.5263	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/R"
-13.4942	",B/,B/,B/,B/,B/,B/,B/,B/,B/"
-13.4925	"B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-13.4728	"R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-13.4536	"/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B"
-13.4495	"/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G"
-13.4412	"/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/,/RB,GB/"
-13.432	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,G"
-13.4209	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-13.4048	"R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.4003	"/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B/R,GB/B"
-13.3993	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-13.3973	"/B,B,/B,B,/B,B,/B,B,/B,B"
-13.3973	"/B,G,/B,G,/B,G,/B,G,/B,G"
-13.3958	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/B"
-13.3859	",GB,GB,GB/,GB,GB,GB/,GB,GB/,GB/"
-13.365	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B"
-13.3451	"B,G,B,G,B,G,B,G,B,G"
-13.3327	"R,R,R,R,R,R,R,R,R,G"
-13.3327	"R,R,R,R,R,R,R,R,R,B"
-13.3272	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-13.3272	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-13.3248	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-13.317	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-13.317	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-13.3148	"/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G/B,GB/G"
-13.311	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-13.3085	"/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G"
-13.2909	"/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B"
-13.278	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-13.2657	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R"
-13.2486	"/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R"
-13.2423	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.2371	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R"
-13.2272	"/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R/R,GB/R"
-13.2272	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G"
-13.2182	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-13.2182	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.2104	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.204	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.2032	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B"
-13.1859	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-13.1786	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-13.1739	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-13.1727	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/R"
-13.161	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-13.155	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-13.1511	",B,B,B,B,B,B,B,B,G"
-13.1375	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-13.1227	"R,B,B,B,B,B,B,B,B,"
-13.1057	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-13.0779	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-13.0773	"BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-13.0445	"GB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-13.0439	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-13.0439	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G"
-13.0438	"RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/"
-13.0029	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-12.9857	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-12.979	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/G"
-12.979	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-12.9562	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-12.9547	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-12.9525	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.9467	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B"
-12.9392	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-12.9392	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-12.9274	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-12.9274	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-12.924	"B,B/,B,B/,B,B/,B,B/,B,B/"
-12.9219	"B,G/,B,G/,B,G/,B,G/,B,G/"
-12.9206	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-12.9206	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/G"
-12.9038	"R,G,G,G,G,G,G,G,G,G"
-12.9012	"B,GB,GB,GB,GB,GB,GB,GB,GB,B"
-12.8966	"B,G,G,G,G,G,G,G,G,G"
-12.8495	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R"
-12.846	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-12.8407	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-12.8236	"R,RB,RB,RB,RB,RB,RB,RB,RB,B"
-12.8203	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.7976	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R"
-12.7741	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R"
-12.7619	"/RB,/RB,B,/RB,B,B,/RB,B,B,"
-12.7531	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G"
-12.7385	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.7288	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-12.6767	"R,G/,R,G/,R,G/,R,G/,R,G/"
-12.6626	"GB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.6485	",RB,RB,RB,RB,RB,RB,RB,RB,RB"
-12.6275	"RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-12.555	"/B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-12.5164	"R,B/,R,B/,R,B/,R,B/,R,B/"
-12.4433	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-12.4118	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-12.4079	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-12.3945	"RB,RB,RB,RB,RB,RB,RB,RB,RB,R"
-12.3855	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-12.3783	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-12.3668	"GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-12.2599	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB"
-12.2273	"RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-12.2081	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-12.1855	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-12.1642	"B,/B,/B,/B,/B,/B,/B,/B,/B,/"
-12.149	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-12.1197	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-12.1086	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-12.0051	"B,B,B,B,B,B,B,B,B,R"
-11.9	"/B,GB/,/B,GB/,/B,GB/,/B,GB/,/B,GB/"
-11.8962	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-11.8878	"/R,GB/,/R,GB/,/R,GB/,/R,GB/,/R,GB/"
-11.8694	"/RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-11.8299	"/R,G/,/R,G/,/R,G/,/R,G/,/R,G/"
-11.8201	"/B,G/,/B,G/,/B,G/,/B,G/,/B,G/"
-11.7955	"R,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.7459	"/RB,B/,/RB,B/,/RB,B/,/RB,B/,/RB,B/"
-11.6734	"RB,RB,RB,RB,RB,RB,RB,RB,RB,"
-11.6635	"G,B,B,B,B,B,B,B,B,B"
-11.6001	"/RB,G/,/RB,G/,/RB,G/,/RB,G/,/RB,G/"
-11.597	"/B,B/,/B,B/,/B,B/,/B,B/,/B,B/"
-11.5841	",GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.5297	"/R,B/,/R,B/,/R,B/,/R,B/,/R,B/"
-11.4881	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-11.4768	"R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-11.4686	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-11.4585	"R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-11.3506	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G"
-11.3171	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-11.212	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-11.1916	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-11.1787	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-11.0766	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-11.0529	"B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-10.9654	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-10.9612	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-10.8748	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-10.8677	",B,B,B,B,B,B,B,B,B"
-10.8066	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-10.8033	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-10.7942	"R,B,B,B,B,B,B,B,B,B"
-10.7923	"B,B,B,B,B,B,B,B,B,G"
-10.7917	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-10.7699	"B,B,B,B,B,B,B,B,B,"
-10.7675	"B,B,B,/B,B,B,/B,B,/B,/"
-10.7591	",B,B,B/,B,B,B/,B,B/,B/"
-10.754	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G"
-10.7363	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B"
-10.7102	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-10.6502	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-10.6406	"/,B/,B,B/,B,B,B/,B,B,B"
-10.4305	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
