./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --param=0.97 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=13852 by user binli at Wed Jul 31 20:37:59 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/13852/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-17.9029	"/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-17.8018	"R/,/R,/R,/R,/R,/R,/R,/R,/R,/G"
-17.7143	"R/G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G"
-17.2005	",/,/,/,/,/,/,/,/,R"
-17.1589	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-17.151	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-17.1502	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R//G"
-17.0587	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/GG"
-17.0073	"R/R/R/R/R/R/R/R/R/R/G,,,,,,,,,"
-16.988	"R,R,R,R,R,R,R,R,R,/G/G/G/G/G/G/G/G"
-16.9088	"G,/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,G"
-16.853	"R,/R,/R,/R,/R,/R,/R,/R,/R,"
-16.7843	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-16.7413	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/"
-16.7083	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R//G"
-16.7007	"R//G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.6229	"/,/,/,/,/,/,/,/,/,/B"
-16.6157	"R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R/G"
-16.5419	"B/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.5419	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/B"
-16.5162	"R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/G"
-16.4719	"G/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.4719	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/R"
-16.4698	"R/,GR/,GR/,GR/,GR/,GR/,GR/,GR/,GR/,GG"
-16.4571	"R//G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G"
-16.4571	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/,G"
-16.4571	"R,/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G"
-16.4531	"R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,"
-16.4122	"/,/,/,/,/,/,/,/,/,/R"
-16.385	"R/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,"
-16.3762	"R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-16.3495	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/B/G"
-16.3495	"R/B/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
