./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --param=0.92 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=14013 by user binli at Wed Jul 31 21:18:01 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/14013/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-18.1638	"/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-17.2403	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-17.2313	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-17.0416	"R/R/R/R/R/R/R/R/R/R/G,,,,,,,,,"
-17.0239	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R//G"
-17.0154	"R//G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.9579	"R,R,R,R,R,R,R,R,R,R/G"
-16.9474	"R/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/"
-16.8423	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R//G"
-16.8423	"R//G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G"
-16.8215	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-16.7766	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/"
-16.7629	"/,/,/,/,/,/,/,/,/,/B"
-16.6584	"B/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.6584	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/B"
-16.6509	"R/R/R/R/R/R/R/R/R/R/,G,G,G,G,G,G,G,G,G"
-16.5782	"G/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
