./main --alphabet=BRG --data=G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR --param=0.92 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=17641 by user binli at Thu Aug  1 05:19:25 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/17641/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-17.7571	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G//R"
-17.6835	"G/G/,G/,G/,G/,G/,G/,G/,G/,G/,R"
-17.6149	"G/G/G/G/G/G/G/G/G/G/R,,,,,,,,,"
-17.5918	"G/G/G/G/G/G/G/G/G/G/R,R,R,R,R,R,R,R,R,R"
-17.5717	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G//R"
-17.5631	"B/R,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-17.3905	"/,/,/,/,/,/,/,/,/,/RR"
-17.3607	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/B"
-17.3174	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-17.0639	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,R"
-17.0594	"R,R,R,R,R,R,R,R,R,G/R/R/R/R/R/R/R/R/R"
-17.0579	"G,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR/,/RR"
-17.0522	"G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,/"
-17.0473	"/,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R"
-17.0456	"G/,/RR/G/,/RR/G/,/RR/G/,/RR/G/,/RR/G/,/RR/G/,/RR/G/,/RR/G/,/RR/"
-17.0002	"G,G,G,G,G,G,G,G,G,G/R/R/R/R/R/R/R/R/R/R"
-16.9666	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,/R"
-16.9628	"G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,/"
-16.9353	"/,/R,/R,/R,/R,/R,/R,/R,/R,"
-16.9161	"/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-16.9038	"G,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/,R"
-16.8772	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G/B"
-16.8194	",R,R,R,R,R,R,R,R,G"
-16.8011	"G/,G/,G/,G/,G/,G/,G/,G/,G/,G/G"
-16.799	"G/,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R"
-16.7939	"R/R,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-16.7939	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/R"
-16.7649	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RRRRRRRRR"
-16.7648	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.7549	"G/,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,"
-16.7205	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.7205	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-16.703	"G/G/G/G/G/G/G/G/G/G/R,R,R,R,R,R,R,R,R,"
-16.6695	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-16.6525	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//RR"
-16.6328	"G,RR,RR,RR,RR,RR,RR,RR,R,R"
-16.6195	"G,G,G,G,G,G,G,G,G,RRRRRRRRRR"
-16.5961	"G,G,G,G,G,G,G,G,G,RRRRRRRRR"
-16.5762	",R/,R/,R/,R/,R/,R/,R/,R/,R"
-16.5595	"GR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,G/RR,/RR"
-16.5365	"G/R,//R,//R,//R,//R,//R,//R,//R,//R,//R"
-16.5291	"/,R,R,R,R,R,R,R,R,R"
-16.4701	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-16.4098	"GR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-16.3717	"/,/,/,/,/,/,/,/,/,/B"
-16.3717	"G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//"
-16.3648	"G//RR,//RR,//RR,//RR,//RR,//RR,//RR,//RR,//RR,//RR"
-16.3586	"G,,,,,,,,,"
-16.342	",/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R"
-16.3316	"B/,/,/,/,/,/,/,/,/,/"
-16.3293	"G/G/G/G/G/G/G/G/G/R,G,G,G,G,G,G,G,G,G"
-16.3258	"G/,/,/,/,/,/,/,/,/,/R"
-16.3164	"G/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R"
-16.3164	"G/,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-16.3031	"G/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR,/RR"
-16.2929	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/RR"
-16.2817	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-16.2805	"G/R,R,R,R,R,R,R,R,R,R"
-16.2735	"G/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/R"
-16.2734	"G/,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,RRRRRRRR"
-16.2671	"G,/G,/G,/G,/G,/G,/G,/G,/G,/RR"
-16.2639	"//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R"
-16.2618	"G/R,G/R,G/R,G/R,G/R,/R,/R,/R,/R,"
-16.2596	"G/R,//R,//R,//R,//R,//R,//R,//R,//R,"
-16.2526	"G/G/G/G/G/G/G/G/G/R,G,G,G,G,G,G,G,G,"
-16.2516	"G/G,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,/R"
-16.2297	"G,G,G,G,G,G,G,G,G,/////////"
-16.213	"G,/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,R"
-16.2084	"G/G/G/G/G/G/G/G/G/,G,G,G,G,G,G,G,G,G"
-16.2026	"G,G,R,G,R,G,G,R,R,"
-16.2026	"G,G,R,G,G,R,G,R,R,"
-16.2026	"G,G,G,G,G,R,R,R,R,"
-16.2026	"G,G,G,G,R,G,R,R,R,"
-16.2026	"G,G,R,G,R,G,R,G,R,"
-16.2026	"G,G,R,G,G,R,R,G,R,"
-16.2026	"G,G,G,R,G,R,G,R,R,"
-16.2026	"G,G,R,G,G,G,R,R,R,"
-16.2026	"G,G,G,R,R,G,R,G,R,"
-16.2026	"G,G,G,G,R,R,G,R,R,"
-16.2026	"G,G,G,R,R,G,G,R,R,"
-16.2026	"G,G,G,G,R,R,R,G,R,"
-16.2026	"G,G,G,R,G,G,R,R,R,"
-16.2026	"G,G,G,R,G,R,R,G,R,"
-16.1941	"/,/,/,/,/,/,/,/,/,/G"
-16.1922	"G,G,G,G,G,G,G,G,G,/"
-16.1789	"G,RR,RR,RR,RR,RR,RR,RR,R,"
-16.1786	",/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/R"
