./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.92 --threads=12 --top=10000 --time=20m
-16.992	"/GB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-16.9852	"//B,/B,/B,/B,/B,/B,/B,/B,/B,"
-16.9733	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,G"
-16.9716	"R/R,B,B,B,B,B,B,B,B,B"
-16.9618	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,B"
-16.9548	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-16.9432	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,"
-16.9394	",B,B,B,B,B,B,B,B,B/R"
-16.9394	",B,B,B,B,B,B,B,B,B/G"
-16.9347	"R,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-16.9203	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B"
-16.9129	"/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,"
-16.909	"/R,/R,/R,/R,/R,/R,/R,/R,/R,/R"
-16.905	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-16.9026	"/B/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-16.8692	"/G/G/G/G/G/G/G/G/R,B,B,B,B,B,B,B,B,B"
-16.868	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B"
-16.8563	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G////////"
-16.854	"B,B/,B/,B/,B/,B/,B/,B/,B/,B"
-16.854	"R,B/,B/,B/,B/,B/,B/,B/,B/,B"
-16.8512	"G,GB,GB,GB,GB,GB,GB,GB,GB,"
-16.8459	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,B"
-16.8437	"/R,GB,GB,GB,GB,GB,GB,GB,GB,G"
-16.8365	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-16.8341	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,B"
-16.819	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B/"
-16.8119	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,/B"
-16.81	"/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-16.8046	"B/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.8046	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.8028	"B,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-16.8	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B"
-16.7896	"R/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-16.7408	"B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-16.7364	",GB,GB,GB,GB,GB,GB,GB,GB,GB/B"
-16.7341	"R/,B,B,B,B,B,B,B,B,B"
-16.7341	"/G,B,B,B,B,B,B,B,B,B"
-16.7341	"B,B,B,B,B,B,B,B,B,/B"
-16.7223	"B,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-16.7221	"/R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.7205	"G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-16.7066	",/B,/B,/B,/B,/B,/B,/B,/B,"
-16.6834	",B,B,B,B,B,B,B,B,G/B"
-16.6833	"RB,RB,RB,RB,RB,RB,RB,RB,RB,/"
-16.6612	",R,R,R,R,R,R,R,R,G"
-16.643	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-16.6085	"R/,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-16.5944	"/R,/R,/R,/R,/R,/R,/R,/R,/R,G/"
-16.5909	"/R,/R,/R,/R,/R,/R,/R,/R,/R,B/"
-16.5488	"////////,B,B,B,B,B,B,B,B,B"
-16.526	"G/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.5169	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/"
-16.5057	"/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB"
-16.4936	",B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/"
-16.4799	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/G"
-16.4799	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/B"
-16.4334	"B,GB,GB,GB,GB,GB,GB,GB,G,G"
-16.429	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B"
-16.3822	"R,G,G,G,G,G,G,G,G,"
-16.3599	"/R,/R,/R,/R,/R,/R,/R,/R,/R,/"
-16.3572	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,"
-16.3346	"/,/B,/B,/B,/B,/B,/B,/B,/B,B"
-16.3328	",B,B,B,B,B,B,B,B,GB"
-16.3278	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//R"
-16.2988	",RB,GB,GB,GB,GB,GB,GB,GB,G"
-16.2988	"/BB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-16.2966	"G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-16.2966	"R/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-16.2966	"B/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G"
-16.2944	"/R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,"
-16.2839	"B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G//"
-16.2815	"R,RB,RB,RB,RB,RB,RB,RB,RB,"
-16.2802	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-16.2696	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G"
-16.2693	"/,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-16.2644	"/,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B"
-16.2582	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-16.2501	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/,B"
-16.2484	"B,B,GB,GB,GB,GB,GB,GB,GB,B"
-16.2429	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G"
-16.2388	"G,RB,RB,RB,RB,RB,RB,RB,RB,B"
-16.2362	"//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB"
-16.2263	"R/RB,GB,GB,GB,GB,GB,GB,GB,GB,G"
-16.2244	"R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-16.2119	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-16.2093	"/////////B,B,B,B,B,B,B,B,B,B"
-16.2019	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-16.2019	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-16.1971	"G,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.1865	"B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//"
-16.179	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-16.179	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-16.1675	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G"
-16.156	",RB,RB,RB,RB,RB,RB,RB,RB,R"
-16.1558	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-16.1553	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-16.1433	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,R"
-16.138	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-16.1288	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-16.1288	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-16.1174	"/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,B"
-16.1136	"B/B,B,B,B,B,B,B,B,B,B"
-16.1072	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-16.1072	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-16.087	"/R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-16.0852	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-16.0847	"B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-16.0585	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-16.0443	"B,RB,RB,RB,RB,RB,RB,RB,RB,"
-16.0291	"R,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-15.9794	"/,/,/,/,/,/,/,/,/,"
-15.9767	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-15.9538	"/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-15.9533	"B,B,RB,RB,RB,RB,RB,RB,RB,G"
-15.9498	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-15.9097	"RB,RB,RB,RB,RB,RB,RB,RB,RB,B/"
-15.9093	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-15.8977	"/B,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-15.8974	"/R,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-15.8946	",B,B,B,B,B,B,B,B,R"
-15.8934	"B,B,B,B,B,B,B,B,B,G/R"
-15.8889	"RB,BB,BB,BB,BB,BB,BB,BB,B,"
-15.8886	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/"
-15.8865	"/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-15.8747	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,"
-15.8664	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-15.8637	"R,R,R,R,R,R,R,R,R,"
-15.8616	",B,B,B,B,B,B,B,B,B/B"
-15.8477	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G"
-15.8464	"B,B,B,B,B,B,B,B,B,B/R"
-15.8445	"RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/"
-15.8376	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,G/"
-15.8257	",G,G,G,G,G,G,G,G,G"
-15.8237	"/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-15.8196	"/R,/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B"
-15.8172	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/G"
-15.8136	"BB,GB,GB,GB,GB,GB,GB,GB,G,G"
-15.8083	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.8064	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.8021	"/R/R/R/R/R/R/R/R/R,B,B,B,B,B,B,B,B,B"
-15.7882	"B,B,B,B,B,B,B,B,B,G/G/G/G/G/G/G/G/G/"
-15.7868	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/R"
-15.7586	"RB,BB,BB,BB,BB,BB,BB,BB,B,B"
-15.7536	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B,G"
-15.7504	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-15.7303	"/B,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-15.7303	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,G/"
-15.7303	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B/"
-15.7276	"/////////,B,B,B,B,B,B,B,B,B"
-15.7152	"/,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.7133	"B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,/B"
-15.7133	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,R"
-15.7081	"B,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-15.6975	"/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-15.696	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/"
-15.6917	"G,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.689	"B,G,G,G,G,G,G,G,G,"
-15.6888	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/B"
-15.6748	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-15.6668	"/,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-15.6607	"R/,B/,B/,B/,B/,B/,B/,B/,B/,B"
-15.6365	"B,GB,GB,GB,GB,GB,GB,GB,GB,GB/"
-15.6313	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/////////"
-15.6234	"RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B/"
-15.608	"/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G"
-15.5974	"G/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-15.587	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,B"
-15.5858	"/R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB"
-15.5853	"RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G/"
-15.5579	"/B,/B,/B,/B,/B,/B,/B,/B,/B,B/////////"
-15.5569	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/,G"
-15.5393	"RB,GBB,GBB,GBB,GBB,GBB,GBB,GBB,GBB,GB"
-15.5368	"RB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GB"
-15.5354	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-15.5306	"/B,/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-15.5181	"B,,B,B,B,B,B,B,B,B"
-15.5181	"R,,B,B,B,B,B,B,B,B"
-15.5079	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/"
-15.4949	"/,/,/,/,/,/,/,/,/,B"
-15.4949	"/,/,/,/,/,/,/,/,/,G"
-15.4739	"B,B,B,B,B,B,B,B,B,B/G/G/G/G/G/G/G/G/"
-15.4704	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-15.4701	"RB,B,B,B,B,B,B,B,B,"
-15.4622	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-15.4434	"G,GB,GB,GB,GB,GB,GB,GB,GB,B"
-15.4393	"G/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.4393	"R/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.439	"/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,B"
-15.4388	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B"
-15.4361	"R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G//R,G/"
-15.4347	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-15.4207	"B,B,B,B,B,B,B,B,B,/"
-15.4141	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-15.4079	"/R/R/R/R/R/R/R/R/B,B,B,B,B,B,B,B,B,B"
-15.402	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,G/"
-15.3926	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,GB"
-15.3875	"/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B"
-15.3872	"B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-15.3848	",RB,RB,RB,RB,RB,RB,RB,RB,G"
-15.3843	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/B"
-15.3592	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/"
-15.3419	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-15.3407	"B,B,RB,RB,RB,RB,RB,RB,RB,RB"
-15.3331	",GB,GB,GB,GB,GB,GB,GB,GB,B"
-15.3302	"R,/R,/R,/R,/R,/R,/R,/R,/R,/"
-15.3213	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B"
-15.3161	"B/B,/B,/B,/B,/B,/B,/B,/B,/B,"
-15.2862	"BB,GB,GB,GB,GB,GB,GB,GB,GB,"
-15.2601	"B,B,RB,RB,RB,RB,RB,RB,RB,B"
-15.2417	"B,B,B,B,B,B,B,B,B,B/G"
-15.239	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-15.2384	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/B"
-15.2286	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/"
-15.2259	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-15.224	"/,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-15.2183	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,B"
-15.2166	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G/"
-15.2162	"B/B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/"
-15.2065	"/B,GB,GB,GB,GB,GB,GB,GB,GB,G"
-15.2053	",GB,GB,GB,GB,GB,GB,GB,GB,G"
-15.1755	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,"
-15.1732	"/B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.163	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B"
-15.1607	"/B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB"
-15.1606	"B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-15.1567	"RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//"
-15.1562	"R,/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/B"
-15.1447	",G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-15.1431	"/,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB"
-15.1391	"R,RB,RB,RB,RB,RB,RB,RB,RB,G"
-15.1317	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/R"
-15.1241	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/B"
-15.1135	"B,B,B,B,B,B,B,B,B,G/B"
-15.1109	"GB,GB,GB,GB,GB,GB,GB,GB,GB,R"
-15.1109	"B,/,/,/,/,/,/,/,/,/"
-15.1059	"R,R,R,R,R,R,R,R,R,B"
-15.1026	"/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/"
-15.0966	"/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/R/R,G/G"
-15.0966	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/G"
-15.0888	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/R"
-15.0869	"R,GR,GR,GR,GR,GR,GR,GR,GR,GB"
-15.0817	"B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/B/RB,B/"
-15.0817	"G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/"
-15.0817	"G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/G/RB,B/"
-15.0817	"R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/"
-15.0696	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/B"
-15.0656	"/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/"
-15.0639	"B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/B/RB,G/"
-15.0515	"R,GB,GB,GB,GB,GB,GB,GB,GB,"
-15.046	"/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/"
-15.0387	"/B,/B,/B,/B,/B,/B,/B,/B,/B,G/////////"
-15.0339	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/B"
-15.0339	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/G"
-15.0339	"/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/G/RB,G/B"
-15.0321	"/B,/B,/B,/B,/B,/B,/B,/B,/B,GB"
-15.0302	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-15.0239	"/R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.0014	"RB,/B,/B,/B,/B,/B,/B,/B,/B,/"
-14.9969	"RB,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.9732	"RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB//RB,GB/"
-14.9726	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-14.9699	"/B,/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-14.9501	"B,B,B,B,B,B,B,B,B,GB"
-14.9484	"/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/"
-14.9484	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/"
-14.935	"/RB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-14.932	",G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.9309	",/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.9302	"R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-14.9273	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B"
-14.9191	"G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-14.9118	"/,G/,G/,G/,G/,G/,G/,G/,G/,G"
