./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --param=0.77 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=14853 by user binli at Wed Jul 31 22:38:04 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/14853/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-17.5911	"B/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-17.5805	"B/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-17.5805	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/B"
-17.5484	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/B"
-17.5201	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-17.5197	"G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-17.4776	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/R"
-17.4707	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/"
-17.4634	"G/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-17.4634	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/R"
-17.4368	"/,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-17.4245	"B/,/,/,/,/,/,/,/,/,/"
-17.4242	"/,/,/,/,/,/,/,/,/,/R"
-17.1681	"/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G"
-17.1392	"G/,/,/,/,/,/,/,/,/,/"
-17.1124	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/"
-17.0952	"R/,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-17.0952	"R/,R/B,R/B,R/B,R/B,R/B,R/B,R/B,R/B,R/G"
-17.0913	"R/,G/,G/,G/,G/,G/,G/,G/,G/,G/"
-17.0761	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,/G"
-17.0761	"R/G,B/G,B/G,B/G,B/G,B/G,B/G,B/G,B/G,/G"
-16.9249	"R/,/G,/G,/G,/G,/G,/G,/G,/G,"
-16.8598	"R,R,R,R,R,R,R,R,R,/G/G/G/G/G/G/G/G/G/G"
-16.8228	"R/R/R/R/R/R/R/R/R/R/,G,G,G,G,G,G,G,G,G"
-16.7793	"G,/G,/G,/G,/G,/G,/G,/G,/G,"
-16.7604	"R,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,"
-16.7458	",R/,R/,R/,R/,R/,R/,R/,R/,G"
-16.7355	"R,/R,/R,/R,/R,/R,/R,/R,/R,"
-16.7076	"/,G,G,G,G,G,G,G,G,G"
-16.7076	"R,R,R,R,R,R,R,R,R,/"
-16.6398	"R,/R,/R,/R,/R,/R,/R,/R,/R,G"
-16.6371	"R,G/,G/,G/,G/,G/,G/,G/,G/,G"
-16.5993	"G,R,R,R,R,R,R,R,R,"
-16.5315	",/G,/G,/G,/G,/G,/G,/G,/G,"
-16.4659	",G,G,G,G,G,G,G,G,R"
-16.3883	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G"
-16.1951	"R,RG,RG,RG,RG,RG,RG,RG,RG,RG"
-16.1907	"/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.1865	"B,/,/,/,/,/,/,/,/,/"
-16.1702	"G,/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/R"
-16.0878	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/"
-16.0665	"B,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.0597	"G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/,G"
-16.0597	"R,/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R"
-16.0492	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,B"
-16.0401	"RG,RG,RG,RG,RG,RG,RG,RG,RG,G"
-16.0397	"R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G"
-16.0301	"G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/,R"
-16.0119	"R,R,R,R,R,R,R,R,R,/////////"
-16.0019	"R/R/R/R/R/R/R/R/R/G,G,G,G,G,G,G,G,G,G"
-15.9726	"R,/R,/R,/R,/R,/R,/R,/R,/R,/B"
-15.9726	"B/,G/,G/,G/,G/,G/,G/,G/,G/,G"
-15.9708	"R/R/R/R/R/R/R/R/R/G,,,,,,,,,"
-15.957	"R,R,R,R,R,R,R,R,R,R/G/G/G/G/G/G/G/G/G"
-15.8974	",/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-15.8827	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/,"
-15.8799	",,,,,,,,,/G/G/G/G/G/G/G/G/G"
-15.8774	",R/,R/,R/,R/,R/,R/,R/,R/,R/G"
-15.8468	"R/,R/,R/,R/,R/,R/,R/,R/,R/,/"
