./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --param=1.0 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=4940 by user binli at Wed Jul 31 00:14:16 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/4940/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-17.6504	"/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-17.253	"R//G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-17.1988	"R/G/,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G"
-17.1828	"R/,//,//,//,//,//,//,//,//,"
-17.1607	"R/,/,/,/,/,/,/,/,/,R"
-17.1592	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-17.1589	"R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G/G"
-17.157	"R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//R"
-17.1518	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-17.1368	"R/R/,R/R/,R/R/,R/R/,R/R/,R/R/,R/R/,R/R/,R/R/,R/R/G"
-17.035	"R/R/R/R/R/R/R/R/R/R/G,,,,,,,,,"
-16.9533	"R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-16.9495	"R/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,/G/,"
-16.9463	"R/,/R,/R,/R,/R,/R,/R,/R,/R,/G"
-16.902	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/GG"
-16.8705	"R,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/,R"
-16.8705	"G,/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,G"
-16.8631	"R,R,R,R,R,R,R,R,R,R/G"
-16.846	"R/G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G"
-16.8378	"R/B/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.8192	"G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.81	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
-16.805	"R/G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.7761	"R//,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/R,R/R/G"
-16.7752	"R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R//"
-16.7682	"R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,/"
-16.6366	"R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/,R/G/G"
-16.612	"R/R/R/R/R/R/R/R/R/,/,/,/,/,/,/,/,/,/"
-16.6008	"R,/,R/,R/,R/,R/,R/,R/,R/,R/G"
-16.5842	"/,/,/,/,/,/,/,/,/,/B"
-16.5669	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R//G"
-16.5188	"B/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.5188	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/B"
-16.5073	"R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//B"
-16.5031	",,,,,,,,,G"
-16.4884	"R/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,G/G/G,//G"
-16.4874	"R//R,R//R,R//R,R//R,R//R,R//R,R//R,R//R,R//R,R//G"
-16.4872	"R//G,G//G,G//G,G//G,G//G,G//G,G//G,G//G,G//G,G//G"
-16.4872	"R,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/G/R,/G"
-16.477	"R,,,,,,,,,"
-16.4662	"R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/"
-16.4662	"R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,R/G/G,/G/G"
-16.4544	"G/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.4544	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/R"
-16.4406	"R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R//G,R/G"
-16.3983	"G,G,G,G,G,G,G,G,G,/G/G/G/G/G/G/G/G/G"
-16.3904	"R/G/G,/G/G,/G/G,/G/G,/G/G,/G/G,/G/G,/G/G,/G/G,/G/G"
-16.3862	"/,/,/,/,/,/,/,/,/,/R"
-16.3653	"R/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G,/R/G"
