./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=1.0 --threads=12 --top=10000 --time=20m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=5669 by user binli at Wed Jul 31 03:14:26 2019
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 65f9670c8a5c502caf7ddd64b5a452b3  /proc/5669/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200 seconds)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
-17.81	"RB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GB"
-17.771	"RRB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GB"
-17.7611	"/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-17.7546	"/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-17.7467	"R/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-17.7467	"B/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-17.7467	"G/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-17.7298	"G/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-17.7298	"R/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-17.7298	"B/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-17.6903	"/R,/R,/R,/R,/R,/R,/R,/R,/R,/B"
-17.6417	"G/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-17.6417	"B/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-17.6398	"B/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-17.6248	"R/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-17.6229	"B/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-17.5697	"G/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-17.5694	"B/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/R"
-17.5337	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/B"
-17.4844	"RB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-17.373	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B"
-17.3706	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B"
-17.3682	"RB,/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-17.3672	"B,B,B,B,B,B,B,B,B,B/R"
-17.3619	"B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,/B/"
-17.3619	"R,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,/B/"
-17.3473	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/R"
-17.3457	"/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/GB"
-17.3433	"/R,GB///R,GB///R,GB///R,GB///R,GB///R,GB///R,GB///R,GB///R,GB/"
-17.3298	"R,G,G,G,G,G,G,G,G,"
-17.3091	"B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-17.3033	"/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B/G/B,B"
-17.3029	"/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B"
-17.3019	"/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B"
-17.3019	"/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G"
-17.3016	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B"
-17.2937	"/B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-17.2931	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-17.2931	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-17.2923	"//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-17.2916	"B,B,B,B,B,B,B,B,B,G/G/G/G/G/G/G/G/"
-17.2805	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,B"
-17.2782	"R,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G//"
-17.2766	"R,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-17.2749	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,B/G"
-17.2746	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G/B"
-17.2651	"G,GB,GB,GB,GB,GB,GB,GB,GB,"
-17.2619	"R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/R,G/B/"
-17.2568	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-17.2568	"B/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-17.2555	"B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-17.2447	"/R/,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B"
-17.2445	",/B,/B,/B,/B,/B,/B,/B,/B,"
-17.2391	",B,B,B,B,B,B,B,B,G/B"
-17.2286	"/R,/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G/R,G/G"
-17.2286	"/,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R"
-17.2285	"/R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-17.2224	"//B,/B,/B,/B,/B,/B,/B,/B,/B,"
-17.2174	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B"
-17.2126	"R,/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/G"
-17.2032	"B,B,B,B,B,B,B,B,B,GBBBBBBBBB"
-17.19	"////////,B,B,B,B,B,B,B,B,B"
-17.1844	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/GB"
-17.1836	"B/B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-17.167	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/GB"
