./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=20m
-16.572	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/GB"
-16.5593	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/B"
-16.5231	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-16.5145	"R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB//R,GB/"
-16.5099	",R,R,R,R,R,R,R,R,B"
-16.5099	",R,R,R,R,R,R,R,R,G"
-16.5085	"//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-16.4997	"G/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.4864	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B/"
-16.4546	"B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/"
-16.4387	"B,B,RB,RB,RB,RB,RB,RB,RB,R"
-16.4366	"RB,BB,BB,BB,BB,BB,BB,BB,B,B"
-16.4295	"//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB"
-16.4253	"/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-16.4155	"/R/,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/B"
-16.4141	"/,/,/,/,/,/,/,/,/,/"
-16.4033	"////////B,B,B,B,B,B,B,B,B,B"
-16.3605	"/RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G//RB,G"
-16.349	"B,B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/"
-16.3383	"RB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GRB,GB"
-16.3179	"/RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//RB,B//"
-16.2763	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/"
-16.255	"/R,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/,GB/"
-16.2143	"R/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/"
-16.2056	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G"
-16.2017	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G"
-16.2013	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/"
-16.1828	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/"
-16.1762	"/R,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-16.1749	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/,G"
-16.1646	"R/,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-16.1635	"B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-16.1579	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-16.1502	"R,/,/,/,/,/,/,/,/,/"
-16.1458	"R,,B,B,B,B,B,B,B,B"
-16.1451	"/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/,/R/"
-16.1423	"G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/"
-16.1344	"B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-16.1321	"G,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.1286	"/,/,/,/,/,/,/,/,/,B"
-16.1241	"B,B,B,B,B,B,B,B,B,G/G/G/G/G/G/G/G/G/"
-16.1105	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/R"
-16.097	"R,B/,B/,B/,B/,B/,B/,B/,B/,B"
-16.0963	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,R"
-16.0906	"R/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.0906	"B/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.08	"/R,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-16.0742	"R,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/,/B/"
-16.071	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,R"
-16.0621	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-16.0555	"B,B,B,B,B,B,B,B,B,/"
-16.0476	"B/B,B,B,B,B,B,B,B,B,B"
-16.0442	"B,/B,/B,/B,/B,/B,/B,/B,/B,R"
-16.03	"G,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-16.0274	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/B"
-16.0171	"RB,RB,RB,RB,RB,RB,RB,RB,RB,G/"
