./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --param=0.9 --threads=12 --top=10000 --time=30m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=17988 by user binli at 2020-04-02 07:10:42
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 12e9a29c5a924988e5b9ecdf5508f6c9  /proc/17988/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --chains=1
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200000 ms)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Edit Distance Paramter: 0.900000
-17.7229	"/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.9891	"R,RG,RG,RG,RG,RG,RG,RG,RG,RG"
-16.8797	"B/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.8544	"RG,RG,RG,RG,RG,RG,RG,RG,RG,G"
-16.8407	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/B"
-16.8319	"G/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,/G"
-16.7933	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/R"
-16.7579	"R/,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/G,R/GG"
-16.7272	"R,R,R,R,R,R,R,R,R,/G"
-16.7097	"R/,G,G,G,G,G,G,G,G,G"
-16.4111	"R,R,R,R,R,R,R,R,R,/G/G/G/G/G/G/G/G/G/G"
-16.3981	"R/,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/G"
-16.3981	"R/,R/B,R/B,R/B,R/B,R/B,R/B,R/B,R/B,R/G"
-16.3829	"R/G,B/G,B/G,B/G,B/G,B/G,B/G,B/G,B/G,/G"
-16.3829	"R/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,/G"
-16.374	"R/R/R/R/R/R/R/R/R/R/,G,G,G,G,G,G,G,G,G"
-16.3468	"R/,R/,R/,R/,R/,R/,R/,R/,R/,R/G"
-16.3176	"R////////,R////////,R///////,R//////,R/////,R////,R///,R//,R/,"
-16.3128	",G,G,G,G,G,G,G,G,G/G"
-16.3087	"R/G,/G,/G,/G,/G,/G,/G,/G,/G,/G"
-16.3059	"R/R/R/R/R/R/R/R/R/R/G,G,G,G,G,G,G,G,G,"
-16.2705	"R/R,R,R,R,R,R,R,R,R,"
-16.264	"/,/,/,/,/,/,/,/,/,/G"
-16.2241	",/G,//G,//G,//G,//G,//G,//G,//G,//G"
-16.0825	"R/R/R/R/R/R/R/R/,G,G,G,G,G,G,G,G,G"
-16.0671	"R,R,R,R,R,R,R,R,R,/G/G/G/G/G/G/G/G"
-15.8972	"R,R/R,R/R,R/R,R/R,R/R,R/R,R/R,R/,"
-15.8806	"R/,/,/,/,/,/,/,/,/,/"
-15.876	",/,/,/,/,/,/,/,/,/G/G/G/G/G/G/G/G"
-15.8298	"/,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G,G/G"
