./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=0.9 --threads=12 --top=10000 --time=30m
-15.6583	",GB,GB,GB,GB,GB,GB,GB,GB,GB/GB/GB/GB/GB/GB/GB/GB/"
-15.6522	",/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/"
-15.6471	",RB,RB,RB,RB,RB,RB,RB,RB,B/B"
-15.619	",B,BB,BB,BB,BB,BB,BB,BB,B"
-15.6146	"B,B,B,B,B,B,B,B,B,G/R"
-15.6146	"B,B,B,B,B,B,B,B,B,G/B"
-15.5989	"RB,/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-15.5954	"//,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-15.574	"G/RB,GB,GB,GB,GB,GB,GB,GB,GB,"
-15.5719	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/G"
-15.5699	"/R,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/B"
-15.568	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,G/B"
-15.5619	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B/B"
-15.5605	"RB,GBB,GBB,GBB,GBB,GBB,GBB,GBB,GB,G"
-15.5514	"RB,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-15.5514	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,GB"
-15.5115	"GB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-15.5027	",R,R,R,R,R,R,R,R,B"
-15.5027	",R,R,R,R,R,R,R,R,G"
-15.5015	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-15.4978	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G/B"
-15.4962	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,B/G"
-15.4777	"B,B,GB,GB,GB,GB,GB,GB,GB,B"
-15.4523	"GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/,"
-15.4523	"RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/,"
-15.4351	"R/R,B,B,B,B,B,B,B,B,B"
-15.4331	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-15.4302	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-15.4302	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.4302	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-15.4273	"BB,B,B,B,B,B,B,B,B,"
-15.4273	",B,B,B,B,B,B,B,B,BB"
-15.4202	",B,B,B,B,B,B,B,B,B/R"
-15.4202	",B,B,B,B,B,B,B,B,B/G"
-15.4025	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-15.3966	"/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,"
-15.3942	",/B,/B,/B,/B,/B,/B,/B,/B,B"
-15.3726	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-15.3726	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-15.3726	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-15.3726	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-15.3685	"G,GB,GB,GB,GB,GB,GB,GB,GB,"
-15.3672	"/B/B/B/B/B/B/B/B/B/B,B,B,B,B,B,B,B,B,"
-15.3548	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-15.3386	",B,B,B,B,B,B,B,B,B/"
-15.3364	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-15.3351	"/B,B,B,B,B,B,B,B,B,"
-15.3201	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-15.3186	"/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,R"
-15.3186	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,R"
-15.3138	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-15.3132	"/R/R/R/R/R/R/R/R/R,G,G,G,G,G,G,G,G,G"
-15.3104	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B,G"
-15.309	"R,R,R,R,R,R,R,R,R,B/B/B/B/B/B/B/B/B/"
-15.2983	",B,B,B,B,B,B,B,B,R/B/B/B/B/B/B/B/B/"
-15.2934	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,/B"
-15.2934	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,R"
-15.2839	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B/"
-15.2835	",/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB"
-15.2802	"//B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB/B/B,GB"
-15.2792	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B"
-15.2756	"B,B,BB,BB,BB,BB,BB,BB,BB,BB"
-15.2745	"B,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.2745	"R,B/,B/,B/,B/,B/,B/,B/,B/,B/"
-15.2714	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B"
-15.27	"B/B,B,B,B,B,B,B,B,B,B"
-15.2538	"B,B,RB,RB,RB,RB,RB,RB,RB,RR"
-15.2521	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,B"
-15.2355	"/B/B/B/B/B/B/B/B/G,B,B,B,B,B,B,B,B,"
-15.2301	"R,G,G,G,G,G,G,G,G,"
-15.2301	"B,G,G,G,G,G,G,G,G,"
-15.2238	"RB,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-15.2203	",B,B,B,B,B,B,B,B,BBBBBBBBB"
-15.2101	"B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-15.2061	"/,B,B,B,B,B,B,B,B,B"
-15.1976	"/B,/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-15.1939	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-15.1899	",B,B,B,B,B,B,B,B,B/B/B/B/B/B/B/B/B/B"
-15.181	"B,B,RB,RB,RB,RB,RB,RB,RB,B"
-15.181	"B,B,RB,RB,RB,RB,RB,RB,RB,G"
-15.1736	"B,G,B,B,B,B,B,B,B,"
-15.1657	",B,B,B,B,B,B,B,B,G/B"
-15.1533	"/B,/B,/B,/B,/B,/B,/B,/B,/B,/B"
-15.152	"/R,B,B,B,B,B,B,B,B,B"
-15.1493	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/G"
-15.1493	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/R"
-15.1458	"/B,/B,//B,//B,//B,//B,//B,//B,//B,/"
-15.1327	"R,R,R,R,R,R,R,R,R,"
-15.126	",GB,GB,GB,GB,GB,GB,GB,GB,G"
-15.1251	"/,/B,/B,/B,/B,/B,/B,/B,/B,"
-15.1033	"/R,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB"
-15.0981	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/R"
-15.0944	",G,G,G,G,G,G,G,G,G"
-15.0921	"RB,/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/B"
-15.0866	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,G"
-15.0835	"R,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G//"
-15.0811	"//B,//B,//B,//B,//B,//B,//B,//B,/B,"
-15.0802	"B,B,B,B,B,B,B,B,G,G"
-15.0762	"RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/,"
-15.0762	"GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/GB,GB/,"
-15.0648	"B,B,B,B,B,B,B,B,B,B/G/G/G/G/G/G/G/G/"
-15.0482	",B,B,B,B,B,B,B,B,GBBBBBBBB"
-15.0444	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-15.0417	",RB,RB,RB,RB,RB,RB,RB,RB,RB/B"
-15.0341	"B/B,/B,/B,/B,/B,/B,/B,/B,/,"
-15.0332	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-15.0324	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-15.0314	"B/B,B,B,B,B,B,B,B,B,"
-15.0256	"R,/B,/B,/B,/B,/B,/B,/B,/B,/"
-15.0211	"/R/,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/R/B,GB/B"
-15.0193	"/B/B/B/B/B/B/B/B/B,G,G,G,G,G,G,G,G,G"
-15.0137	",B,BB,BB,BB,BB,BB,BB,BB,BB"
-15.0137	"BB,BB,BB,BB,BB,BB,BB,BB,B,"
-14.9919	"/B,/B//B,/B//B,/B//B,/B//B,/B//B,/B//B,/B//B,/B/,"
-14.9876	",B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/"
-14.9813	"RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,RB/RB,/"
-14.9731	"B,BB,BB,BB,BB,BB,BB,BB,BB,"
-14.9679	"B,B,RB,RB,RB,RB,RB,RB,RB,R"
-14.9658	"RB,BB,BB,BB,BB,BB,BB,BB,B,B"
-14.9654	"R,R,R,R,R,R,R,R,R,B"
-14.9654	"R,R,R,R,R,R,R,R,R,G"
-14.9437	"B,B,B,B,B,B,B,B,B,B/G"
-14.9374	"B,GB,GB,GB,GB,GB,GB,GB,G,G"
-14.9357	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-14.9158	"/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/G/R,B/B"
-14.8901	"B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,B/B/R,/"
-14.8644	"RB,G/BB,G/BB,G/BB,G/BB,G/BB,G/BB,G/BB,G/B,G/"
-14.8518	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-14.8466	"R,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,G/"
-14.8455	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/G"
-14.8437	"/,/B,/B,/B,/B,/B,/B,/B,/B,G"
-14.8436	",B,B,B,B,B,B,B,B,GB"
-14.8277	"RB,B,B,B,B,B,B,B,B,"
-14.8256	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-14.8238	"/B/B/B/B/B/B/B/B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.8189	"/B/B/B/B/B/B/B/B/R,B,B,B,B,B,B,B,B,B"
-14.81	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/G"
-14.8092	"R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-14.803	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/B"
-14.7968	"RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G//"
-14.7961	"R,RB,RB,RB,RB,RB,RB,RB,RB,"
-14.7687	"/R/,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/R/B,B/B"
-14.7686	",B,B,B,B,B,B,B,B,R"
-14.7632	"B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B//"
-14.7609	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G"
-14.7567	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.7567	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.7567	"B/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G"
-14.7567	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.7567	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B"
-14.7536	"GB,GB,GB,GB,GB,GB,GB,GB,GB,R"
-14.7499	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,B"
-14.7491	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.7491	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.7491	"G/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B"
-14.735	"G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,"
-14.735	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,"
-14.735	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,B"
-14.735	"R/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/,G"
-14.7343	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-14.7343	"/,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/"
-14.7341	"B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,/"
-14.7331	"B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R"
-14.7331	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B"
-14.7227	"B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R"
-14.7227	"R,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B"
-14.7142	"/R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B//R,B/"
-14.7132	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/,G"
-14.713	"B,GB,GB,GB,GB,GB,GB,GB,GB,GR"
-14.7041	"R/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/,B"
-14.7041	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/,G"
-14.7041	"B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,"
-14.6984	"R,RB,RB,RB,RB,RB,RB,RB,RB,RB"
-14.6967	"B,B,B,B,B,B,B,B,B,GB"
-14.6917	"G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,/"
-14.6915	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/G"
-14.6863	",BB,BB,BB,BB,BB,BB,BB,BB,B"
-14.6604	"B,/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/"
-14.6533	"B,B,B,B,B,B,B,B,B,G/G/G/G/G/G/G/G/G/"
-14.6432	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-14.6277	"RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/G"
-14.6277	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-14.6269	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/G"
-14.6269	"RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.6207	"/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/G"
-14.6003	"/R/R/R/R/R/R/R/R/B,B,B,B,B,B,B,B,B,B"
-14.5949	"RB,BB,BB,BB,BB,BB,BB,BB,BB,B"
-14.5913	"R,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/,"
-14.5735	"G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/G/R,GB/"
-14.5618	"B,B,RB,RB,RB,RB,RB,RB,RB,RB"
-14.561	"R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/,B/"
-14.5578	"/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/R/B,G/B"
-14.5566	"B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/B"
-14.5561	"/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-14.541	"BB,GB,GB,GB,GB,GB,GB,GB,GB,"
-14.5406	"B/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.5406	"R/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.5406	"G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G"
-14.5287	"RB,GB,GB,GB,GB,GB,GB,GB,GB,B"
-14.5273	"B,B,B,B,B,B,B,B,B,G/B/B/B/B/B/B/B/B/"
-14.5217	"B,GB,GB,GB,GB,GB,GB,GB,GB,GG"
-14.5131	"R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B/R/R,B//"
-14.506	"B,B,B,B,B,B,B,B,B,G/G/G/G/G/G/G/G/"
-14.4838	"B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,//"
-14.4811	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B"
-14.4736	"B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/R"
-14.4679	"/B/B/B/B/B/B/B/B/,B,B,B,B,B,B,B,B,"
