./main --alphabet=BRG --data=/RB,GB/\;/RB,GB/,/RB,GB/\;/RB,GB/,/RB,GB/,/RB,GB/ --param=1.0 --threads=12 --top=10000 --time=30m
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Running Fleet on binli-HP-Z420-Workstation with PID=18899 by user binli at 2020-04-02 09:50:55
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Executable checksum: 12e9a29c5a924988e5b9ecdf5508f6c9  /proc/18899/exe
# 	 --input=input.txt
# 	 --threads=12
# 	 --chains=1
# 	 --mcmc=0
# 	 --mcts=0
# 	 --time=20m (1200000 ms)
# 	 --restart=0
# 	 --seed=0
# ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
# Edit Distance Paramter: 1.000000
-17.5502	"/R,G//R,G///R,G///R,G///R,G///R,G///R,G///R,G///R,G//"
-17.5312	"/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B/R/RB,B//"
-17.4865	"G/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-17.4865	"B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-17.4865	"G/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/"
-17.4847	"//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB//B,GB/B"
-17.4532	"/B,G//B,G///B,G///B,G///B,G///B,G///B,G///B,G///B,G//"
-17.4515	"//B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B,B/B/B"
-17.4498	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/G"
-17.4228	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G//B"
-17.4065	"RRB,GB,GB,GB,GB,GB,GB,GB,GB,GB"
-17.3938	"/RB,RB,RB,RB,RB,RB,RB,RB,RB,B"
-17.2954	"//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G//B,G/G"
-17.2204	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB"
-17.1938	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,/R"
-17.1779	"/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,/RB,B"
-17.1769	"R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G//"
-17.1138	"B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G//"
-17.0179	"/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,G/B,/B"
-16.892	",GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R"
-16.873	",RB,RB,RB,RB,RB,RB,RB,RB,B/B/B/B/B/B/B/B/B/"
-16.8682	"/R/R/R/R/R/R/R/B,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/R,G/"
-16.8663	"/R/R/R/R/R/R/R/B,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/"
-16.8599	"/R,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/G"
-16.8558	"B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/B"
-16.8496	"G/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-16.8496	"R/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/"
-16.8475	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,G/B"
-16.8458	"B/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/RB,GB/G"
-16.8434	",RB,RB,RB,RB,RB,RB,RB,RB,GB"
-16.8382	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,GBBBBBBBB"
-16.8378	"//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B//B,B/B"
-16.835	"G/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B"
-16.8302	"/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B,G/B/B"
-16.7933	"R/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/"
-16.7578	"/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,B/R,G/B/B/B/B/B/B/B/"
-16.7572	"/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/,"
-16.7572	"/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/,"
-16.7334	"/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/RB,G/R/B,G/"
-16.7278	"/R,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-16.6883	"G/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B,GB/B"
-16.6883	"B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/RB,B/R"
-16.6717	"//B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/G/B,G/"
-16.6714	"B/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/RB,G/R"
-16.6714	"G/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/R,GB/B"
-16.6389	"/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,B/B,/B"
-16.6364	"B,B,B,B,B,B,B,B,B,/B/B/B/B/B/B/B/B/B/"
